,ID,Date,User,Tweet,HashTags,Likes,Retweets,MentionUsers,LocationCoordinates,clean_Tweet,NLTK_Sentiment_Analysis,TextBlob_Sentiment_Analysis,Compound_Sentiment_Score,Positive_Sentiment
704,1561112288429490181,2022-08-20 22:05:48+00:00,puk32ellers,@JordanMPrice08 @Jaguars @JaxShrimp If you're going to the #Jaguars game then I'm jealous! #DUUUVAL,"['Jaguars', 'DUUUVAL']",1,0,"[User(username='JordanMPrice08', id=718221929, displayname='Jordan Price', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Jaguars', id=59471027, displayname='Jacksonville Jaguars', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='JaxShrimp', id=52548531, displayname='Jacksonville Jumbo Shrimp', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,youre going game im jealous,-0.4588,-0.4,-0.8588,False
705,1561112249200267264,2022-08-20 22:05:38+00:00,BigCatCountry,Name the player you’ll be watching in tonight’s #Jaguars vs. #Steelers game. ⤵️ https://t.co/QGwrAzAKM0,"['Jaguars', 'Steelers']",30,0,,,name player watching tonight vs game,0.0,-0.4,-0.4,False
706,1561111453494644741,2022-08-20 22:02:29+00:00,KDPomp,George Pickens putting on a PRE GAME show #Steelers #Jaguars  https://t.co/aAf2KCLY14,"['Steelers', 'Jaguars']",82,8,,,george pickens putting pre game show,0.0,-0.4,-0.4,False
709,1561110536040980480,2022-08-20 21:58:50+00:00,jpshadrick,Thanks for listening to the Publix Tailgate Show ahead of #PITvsJAX #jaguars #DUUUVAL https://t.co/za8R6loHPu,"['PITvsJAX', 'jaguars', 'DUUUVAL']",12,1,,,thanks listening publix tailgate show ahead,0.4404,0.2,0.6404000000000001,True
710,1561109871264780288,2022-08-20 21:56:11+00:00,1010XL,"Seems like a pretty popular guy around these parts!! 😅

Trevor making this young @PVSHARKSsports fans LIFE rn 

#Jaguars | #Steelers https://t.co/CjDg1Jk4Gl","['Jaguars', 'Steelers']",13,3,"[User(username='PVSHARKSsports', id=1026857906883502080, displayname='Ponte Vedra Athletics 🦈', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]","Coordinates(longitude=-87.634643, latitude=24.396308)",seems like pretty popular guy around parts trevor making young fans life rn,0.8176,0.31666666666666665,1.1342666666666665,True
711,1561107172905320459,2022-08-20 21:45:28+00:00,1010XL,"Get you a coach who signs every. Single. Autograph. ✊🏼

#Jaguars | #Steelers https://t.co/C9JdWCobpA","['Jaguars', 'Steelers']",23,3,,,get coach signs every single autograph,0.0,-0.07142857142857142,-0.07142857142857142,False
713,1561105062704955393,2022-08-20 21:37:05+00:00,Demetrius82,"#Jaguars who will not dress tonight vs. Steelers, no surprises: 

21 CB Darious Williams

25 RB James Robinson

33 LB Devin Lloyd 

73 OL Badara Traore

76 OL Will Richardson Jr.",['Jaguars'],73,7,,,dress tonight vs steelers surprises 21 cb darious williams 25 rb james robinson 33 lb devin lloyd 73 ol badara traore 76 ol richardson jr,0.2263,0.0,0.2263,True
714,1561103760549711872,2022-08-20 21:31:55+00:00,DUVAL_DOOM,@4runnerB I fly the #Jaguars to win. I don't know where my line is. I'd rather not find out. Is what it is.,['Jaguars'],1,0,"[User(username='4runnerB', id=2812345539, displayname='Brain Dino', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]","Coordinates(longitude=-81.719358, latitude=30.752932)",fly win dont know line id rather find,0.5859,0.8,1.3859,True
716,1561102557086453761,2022-08-20 21:27:08+00:00,1010XL,"How many yards we thinking for Zay Jones tonight? 

#Jaguars | #Steelers https://t.co/Y9Zys1upqa","['Jaguars', 'Steelers']",17,2,,"Coordinates(longitude=-87.634643, latitude=24.396308)",many yards thinking zay jones tonight,0.0,0.5,0.5,True
717,1561102206425862144,2022-08-20 21:25:44+00:00,SX_Bet,"🏈 #Steelers vs #Jaguars

Who are you picking to win this #NFL preseason matchup⁉️

https://t.co/uWewCxgUap

#bettingtwitter #gamblingtwitter $SX $ETH https://t.co/abZvw2y1uk","['Steelers', 'Jaguars', 'NFL', 'bettingtwitter', 'gamblingtwitter']",7,6,,,vs picking win preseason matchup sx eth,0.5859,0.8,1.3859,True
718,1561101272064868361,2022-08-20 21:22:01+00:00,JaguarsViews,Six Jaguars poised for big performances vs. Steelers #JacksonvilleJaguars #Jaguars #Jags #GoJags #JagsFan https://t.co/fOreDLyPvR,"['JacksonvilleJaguars', 'Jaguars', 'Jags', 'GoJags', 'JagsFan']",1,0,,,six jaguars poised big performances vs steelers,0.25,0.0,0.25,True
719,1561100824922800129,2022-08-20 21:20:15+00:00,MiaOBrienTV,"The Port Orange-Middleburg Steelers out in full force, 90 minutes before kickoff 

#Jaguars | #Steelers https://t.co/XcIkWYUDRb","['Jaguars', 'Steelers']",14,2,,,port orange middleburg steelers full force 90 minutes kickoff,0.0,0.35,0.35,True
722,1561098509721522182,2022-08-20 21:11:03+00:00,JaguarsViews,Six Jaguars poised for big performances vs. Steelers #JacksonvilleJaguars #Jaguars #Jags #GoJags #JagsFans https://t.co/6niZ0ohkSr,"['JacksonvilleJaguars', 'Jaguars', 'Jags', 'GoJags', 'JagsFans']",1,0,,,six jaguars poised big performances vs steelers,0.25,0.0,0.25,True
723,1561097089009991680,2022-08-20 21:05:24+00:00,KDPomp,Are you ready for some @Steelers Football??  Tonight 7:00 @KDKA #Steelers #Jaguars 🏈🏈🏈. Roster spots on the line https://t.co/8ZjGDM3qUf,"['Steelers', 'Jaguars']",131,9,"[User(username='steelers', id=19426729, displayname='Pittsburgh Steelers', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='KDKA', id=14085099, displayname='KDKA', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,ready football tonight 7 00 roster spots line,0.3612,0.2,0.5612,True
725,1561094799784087554,2022-08-20 20:56:18+00:00,RealSDavey,"Please welcome @Marques_Ogden to the GT Roster as he supports BGC of Wake County. 
#GT #GetAuthentic #NFL #Jaguars #RavensFlock #BillsMafia #Titans https://t.co/ShJ0RNfpHT","['GT', 'GetAuthentic', 'NFL', 'Jaguars', 'RavensFlock', 'BillsMafia', 'Titans']",1,0,"[User(username='Marques_Ogden', id=2944971436, displayname='Marques Ogden', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,please welcome gt roster supports bgc wake county,0.836,0.8,1.6360000000000001,True
726,1561092973034618880,2022-08-20 20:49:03+00:00,JaguarsViews,Zalatoris withdraws from BMW Championship with sore back #JacksonvilleJaguars #Jaguars #Jags #GoJags #JagsFans https://t.co/9gF39Js0dU,"['JacksonvilleJaguars', 'Jaguars', 'Jags', 'GoJags', 'JagsFans']",0,0,,,zalatoris withdraws bmw championship sore back,0.1027,0.0,0.1027,True
727,1561089662118236160,2022-08-20 20:35:53+00:00,CFreemanJAX,"An Evan Engram fact: In 2012, the new #Jaguars tight end traveled to Jax area to play for Hillgrove against Camden County in GHSA football playoffs.

He caught 4 passes for 185 yards, but it wasn't enough.

From the @jaxdotcom archives: https://t.co/JPX4eRlDDs https://t.co/WRvK9DBRH3",['Jaguars'],4,2,"[User(username='jaxdotcom', id=15572679, displayname='Florida Times-Union', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,evan engram fact 2012 new tight end traveled jax area play hillgrove camden county ghsa football playoffs caught 4 passes 185 yards wasnt enough archives,0.34,-0.014069264069264073,0.32593073593073596,True
728,1561088829225828358,2022-08-20 20:32:35+00:00,astrojaguar,When you see how much depth are on other teams then remember you're a #Jaguars fan. https://t.co/401GvltLcl,['Jaguars'],0,0,,,see much depth teams remember youre fan,0.3182,0.2,0.5182,True
729,1561088799744135182,2022-08-20 20:32:28+00:00,Demetrius82,"#Jaguars TE Evan Engram is always one of the first on the field, last off of it: https://t.co/gAtzOQTnRb",['Jaguars'],91,2,,,te evan engram always one first field last,0.0,0.125,0.125,True
730,1561088587298390016,2022-08-20 20:31:37+00:00,TheJaguarsWire,These six players are set to prove that preseason football is anything but boring when the #Jaguars take on the #Steelers on Saturday night.  https://t.co/6t33Ynwv6M,"['Jaguars', 'Steelers']",0,1,,,six players set prove preseason football anything boring take saturday night,-0.3182,-1.0,-1.3182,False
731,1561088346302324736,2022-08-20 20:30:40+00:00,grapeness,"Anybody need a ticket for #Jaguars v Steelers tonight? #jagstwitter I have an extra. Welcome to sit next to me, or go elsewhere, 4th row seat. 

Disqualifier: Steelers fan. Hell to the no.

#duuuval","['Jaguars', 'jagstwitter', 'duuuval']",31,6,,"Coordinates(longitude=-87.634643, latitude=24.396308)",anybody need ticket v steelers tonight extra welcome sit next go elsewhere 4th row seat disqualifier steelers fan hell,-0.0772,0.26666666666666666,0.18946666666666667,True
734,1561083465801637894,2022-08-20 20:11:16+00:00,AmauryCarrasco,"Ready for my @Jaguars vs @steelers tailgate at @RuthsChris with a 2017 @whiterockcaves Breccia Chardonnay, 2015 @yountridgewines Epic and a 2013 @SullivanEstate Estate Cab.  #duuuval 
@aonedone99 https://t.co/jk3XbzDwCX",['duuuval'],37,5,"[User(username='Jaguars', id=59471027, displayname='Jacksonville Jaguars', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='steelers', id=19426729, displayname='Pittsburgh Steelers', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='RuthsChris', id=705528727, displayname=""Ruth's Chris"", description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='whiterockcaves', id=61541616, displayname='White Rock Vineyards', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='yountridgewines', id=842088338802663424, displayname='Yount Ridge Cellars', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='SullivanEstate', id=556650663, displayname='Sullivan Rutherford Estate', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='aonedone99', id=3242507580, displayname='aonedone', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,ready vs tailgate 2017 breccia chardonnay 2015 epic 2013 estate cab,0.3612,0.15000000000000002,0.5112000000000001,True
735,1561083146212413441,2022-08-20 20:10:00+00:00,MC_Social_Club,"🔜THE FIRST 2.000/10.000🐆 FOR FREE!!! 
https://t.co/qJQE70xzIo

#NFT #nfts #collection #opensea #eth #crypto #Collectibles #JAGUAR #jaguars #FreeMint #free https://t.co/B72vbRXHzN","['NFT', 'nfts', 'collection', 'opensea', 'eth', 'crypto', 'Collectibles', 'JAGUAR', 'jaguars', 'FreeMint', 'free']",5,1,,,first 2 000 10 000 free,0.5106,0.325,0.8356000000000001,True
737,1561078129036345354,2022-08-20 19:50:04+00:00,scarabY2k,"Ahhh yeah!
Gotta give a Holla to:
my dude, my guy, Ace Boon, fellow Christ-follower, all around cool guy AND Avengers Meteorologist, @CSimmaWX for  this Sat. Forecast!
Rain is gone like you said. I'll be sitting dry for the @Jaguars game tonight!
Good looking out man!
#DUUUVAL",['DUUUVAL'],1,0,"[User(username='CSimmaWX', id=867466358925266944, displayname='Corey Simma', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Jaguars', id=59471027, displayname='Jacksonville Jaguars', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,ahhh yeah gotta give holla dude guy ace boon fellow christ follower around cool guy avengers meteorologist sat forecast rain gone like said ill sitting dry game tonight good looking man,0.7269,0.016666666666666653,0.7435666666666666,True
