,ID,Date,User,Tweet,HashTags,Likes,Retweets,MentionUsers,LocationCoordinates,clean_Tweet,NLTK_Sentiment_Analysis,TextBlob_Sentiment_Analysis,Compound_Sentiment_Score,Positive_Sentiment
1286,1558595845326606336,2022-08-13 23:26:21+00:00,jarrettcannon,@Mtrubisky10 has the ability. Matt Nagy didn’t capitalize one it. #Bears,['Bears'],7,0,"[User(username='Mtrubisky10', id=336151137, displayname='Mitchell Trubisky', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,ability matt nagy capitalize one,0.3182,0.0,0.3182,True
1287,1558595808785604609,2022-08-13 23:26:12+00:00,SeabassSay,"#bears

Lookit Truby go.  Screw you Nagy.",['bears'],0,0,,,lookit truby go screw nagy,-0.1027,0.0,-0.1027,False
1288,1558595253736820739,2022-08-13 23:24:00+00:00,BearsViews,All the NFL teams with new uniforms and helmets for the 2022 season #Bears #ChicagoBears #BearsNation #DaBears https://t.co/sr8eYYYEMo,"['Bears', 'ChicagoBears', 'BearsNation', 'DaBears']",0,0,,,nfl teams new uniforms helmets 2022 season,0.0,0.13636363636363635,0.13636363636363635,True
1289,1558594476096032770,2022-08-13 23:20:55+00:00,Sportsnaut,"Yes, the #Bears turf at Soldier Field isn't good, but on Saturday, !B Justin Fields tried to find the positives in the terrible conditions. #BEARSCAMP #BearsNation https://t.co/cFwTuicMVM","['Bears', 'BEARSCAMP', 'BearsNation']",0,0,,,yes turf soldier field isnt good saturday b justin fields tried find positives terrible conditions,0.1516,-0.15000000000000002,0.0015999999999999903,True
1290,1558594164434079745,2022-08-13 23:19:40+00:00,OnTapSportsNet,"#Bears HC Matt Eberflus praised Justin Fields' performance in Saturday's win during his press conference following the 19-14 victory. (via @LuceOnTap) 

@BearsOnTap | #DaBears
https://t.co/ewmkdo231y","['Bears', 'DaBears']",10,3,"[User(username='LuceOnTap', id=508245309, displayname='Ron Luce', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='BearsOnTap', id=1110599572466925569, displayname='Bears On Tap', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,hc matt eberflus praised justin fields performance saturdays win press conference following 19 14 victory via,0.7906,0.4,1.1905999999999999,True
1291,1558593491130875905,2022-08-13 23:17:00+00:00,bears_insider,"Saturday's preseason opener against the #Chiefs was a mixed bag for the #Bears, with some big plays from youngsters helping to balance the lackluster results for the first and second strings, writes @Hub_Arkush. https://t.co/Bx4gnJsjyu","['Chiefs', 'Bears']",3,0,"[User(username='Hub_Arkush', id=772426082, displayname='Hub Arkush', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,saturdays preseason opener mixed bag big plays youngsters helping balance lackluster results first second strings writes,0.4939,0.0625,0.5564,True
1293,1558593015819681798,2022-08-13 23:15:06+00:00,MarkMSweetwood,Any @steelers fans want to buy a slightly used autographed @Mtrubisky10 rookie card? #Bears #steelers @ChicagoBears #regretswehaveafew,"['Bears', 'steelers', 'regretswehaveafew']",0,0,"[User(username='steelers', id=19426729, displayname='Pittsburgh Steelers', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Mtrubisky10', id=336151137, displayname='Mitchell Trubisky', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='ChicagoBears', id=47964412, displayname='Chicago Bears', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,fans want buy slightly used autographed rookie card,0.0772,-0.16666666666666666,-0.08946666666666665,False
1295,1558592485475106817,2022-08-13 23:13:00+00:00,BearsViews,What to Look For in the KC Chiefs' First NFL 2022 Preseason Game #Bears #ChicagoBears #BearsNation #DaBears https://t.co/77WmVtQjp5,"['Bears', 'ChicagoBears', 'BearsNation', 'DaBears']",0,0,,,look kc chiefs first nfl 2022 preseason game,0.0,-0.07500000000000001,-0.07500000000000001,False
1296,1558592420434116609,2022-08-13 23:12:44+00:00,BrendaJWebber,"Post game pool side with Brenda? 🤔😂
#bears #dabears  #NFL https://t.co/uUjOYoQiKa","['bears', 'dabears', 'NFL']",134,1,,,post game pool side brenda,0.0,-0.4,-0.4,False
1297,1558591736980484096,2022-08-13 23:10:01+00:00,Chi_Fans,NFLPA head upset with Soldier Field's conditions #Chicago #Bears #NFL https://t.co/os9hAy9VQM,"['Chicago', 'Bears', 'NFL']",0,0,,,nflpa head upset soldier fields conditions,-0.3818,0.0,-0.3818,False
1299,1558589725564362752,2022-08-13 23:02:02+00:00,BearsViews,Soldier Field is a torn up mess and the Bears haven’t even played a game yet #Bears #ChicagoBears #BearsNation #DaBears https://t.co/wOg0gzux5p,"['Bears', 'ChicagoBears', 'BearsNation', 'DaBears']",0,0,,,soldier field torn mess bears even played game yet,-0.2732,-0.2875,-0.5607,False
1301,1558589220087689216,2022-08-13 23:00:01+00:00,Zack_Pearson,"#Bears rookies made a good first impression in Saturday's won over the Chiefs. More on that from the @BearReport here:

https://t.co/z1MRnjAXku",['Bears'],8,0,"[User(username='BearReport', id=1068578147464093696, displayname='Bear Report', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,rookies made good first impression saturdays chiefs,0.5859,0.475,1.0609,True
1302,1558588998691557377,2022-08-13 22:59:09+00:00,JSankara11,Say what you will about Matt Nagy. It’s probably got some merit to it. But he was a big part of making the #Bears competitive and interesting after 6-7 years of being completely trash.,['Bears'],0,0,,,say matt nagy probably got merit big part making competitive interesting 6 7 years completely trash,0.7351,0.19999999999999998,0.9350999999999999,True
1303,1558588726883897344,2022-08-13 22:58:04+00:00,Hub_Arkush,"Saturday's preseason opener against the #Chiefs was a mixed bag for the #Bears, with some big plays from youngsters helping to balance the lackluster results for the first and second strings. https://t.co/VDVCPK0klt","['Chiefs', 'Bears']",7,0,,,saturdays preseason opener mixed bag big plays youngsters helping balance lackluster results first second strings,0.4939,0.0625,0.5564,True
1304,1558588193875845125,2022-08-13 22:55:57+00:00,bears_insider,Photos: #Bears open preseason under new head coach Matt Eberflus https://t.co/awsewDyMr1,['Bears'],4,2,,,photos open preseason new head coach matt eberflus,0.0,0.06818181818181818,0.06818181818181818,True
1309,1558587738806419458,2022-08-13 22:54:08+00:00,Hub_Arkush,"Saturday's preseason opener against the Kansas City Chiefs was a mixed bag for the #Bears, with some big plays from youngsters helping to balance the lackluster results for the first and second strings.

My column for @bears_insider: https://t.co/VDVCPK0klt",['Bears'],7,0,"[User(username='bears_insider', id=52553193, displayname='Bears Insider', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,saturdays preseason opener kansas city chiefs mixed bag big plays youngsters helping balance lackluster results first second strings column,0.4939,0.0625,0.5564,True
1311,1558587651917225993,2022-08-13 22:53:48+00:00,Ayoo_Rich00,The Bears game live in person was lit. Though we were gonna lose at but they pulled a comeback. My event streak continues. Every event I’ve been to I’ve witnessed a W 👏💯 #DaBears,['DaBears'],0,0,,,bears game live person lit though gonna lose pulled comeback event streak continues every event witnessed w,-0.4019,-0.13181818181818183,-0.5337181818181818,False
1312,1558586949346234368,2022-08-13 22:51:00+00:00,BearsViews,Soldier Field is a torn up mess and the Bears haven’t even played a game yet #BearsFootball #BearsTalk #DaBears #BearDown #BearsFans https://t.co/e7cS5S6Nge,"['BearsFootball', 'BearsTalk', 'DaBears', 'BearDown', 'BearsFans']",0,0,,,soldier field torn mess bears even played game yet,-0.2732,-0.2875,-0.5607,False
1313,1558586705938001921,2022-08-13 22:50:02+00:00,Chi_Fans,Matt Eberflus discusses first game as head coach | Chicago Bears #Chicago #Bears #NFL Video: https://t.co/YSpIum1Pyd,"['Chicago', 'Bears', 'NFL']",0,0,,,matt eberflus discusses first game head coach chicago bears video,0.0,-0.07500000000000001,-0.07500000000000001,False
1314,1558585588210667522,2022-08-13 22:45:36+00:00,Jakron,Alright who else wants to overreact and proclaim jack sandborn the heir apparent and tell the team to just trade roquan? 😅 #Bears,['Bears'],0,0,,,alright else wants overreact proclaim jack sandborn heir apparent tell team trade roquan,0.0,0.125,0.125,True
1315,1558585530929090561,2022-08-13 22:45:22+00:00,BearGogglesOn,"Post game show rolling now. #Bears 

https://t.co/oYnDqmWl0k",['Bears'],5,2,,,post game show rolling,0.0,-0.4,-0.4,False
1316,1558585336896299010,2022-08-13 22:44:36+00:00,domriggio7,I wonder if Matt Nagy is sitting here figuring out the “why” he’s not a HC right now. #Bears https://t.co/RH5xmQuI3E,['Bears'],24,2,,,wonder matt nagy sitting figuring hc right,0.0,0.2857142857142857,0.2857142857142857,True
1317,1558585165273784320,2022-08-13 22:43:55+00:00,RokiKnows,Aus dem Weg. Live Football is back 🏈💪 #Bears #PreSeason2022 #NFLTwitter #ranNFL https://t.co/Nexvkrhp7e,"['Bears', 'PreSeason2022', 'NFLTwitter', 'ranNFL']",3,0,,,aus dem weg live football back,0.0,0.06818181818181818,0.06818181818181818,True
1318,1558585116879949835,2022-08-13 22:43:43+00:00,NickPalazzolo5,"🎙New Podcast🎙: Chicago Bears Preview Pod with @pos_josh: 
-#Bears Season expectations
-Teven Jenkins future
-Roquan Smiths holds in for a new deal
-We break down the Bears Schedule game by game 
-60sec or less on state of Chicago Baseball 
https://t.co/uuwi9UZDcA",['Bears'],2,2,"[User(username='pos_josh', id=1025091255867518976, displayname='Josh Pos', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,new podcast chicago bears preview pod season expectations teven jenkins future roquan smiths holds new deal break bears schedule game game 60sec less state chicago baseball,0.0,-0.11565656565656567,-0.11565656565656567,False
1320,1558585054758150145,2022-08-13 22:43:28+00:00,GodHandGuts,I couldn't catch the game but great to see #bears win over the Chiefs in preseason. 👍 #BearDown https://t.co/AA1yhfIVY5,"['bears', 'BearDown']",1,0,,,couldnt catch game great see win chiefs preseason,0.1295,0.4000000000000001,0.5295000000000001,True
1321,1558585027566440454,2022-08-13 22:43:22+00:00,pfootballchase,"It was a heck of an #NFL debut for #Bears rookie LB Jack Sanborn.🔥

7 total tackles (7 solo), 1 TFL, 1 PD, 1 INT, 1 FR. 

Sanborn was a First-Team All-Big Ten selection for @BadgerFootball in 2021. I’m not sure how he went undrafted, but CHI got a gem. #NFLPreseason #NFLTwitter https://t.co/WWXtjRHKpm","['NFL', 'Bears', 'NFLPreseason', 'NFLTwitter']",7,1,"[User(username='BadgerFootball', id=21790466, displayname='Wisconsin Football', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,heck debut rookie lb jack sanborn 7 total tackles 7 solo 1 tfl 1 pd 1 int 1 fr sanborn first team big ten selection 2021 sure went undrafted chi got gem,0.3182,0.15,0.46819999999999995,True
1322,1558584180837163014,2022-08-13 22:40:00+00:00,BearsViews,Soldier Field grass in rough shape before Bears’ preseason opener #Bears #ChicagoBears #BearsNation #DaBears https://t.co/NpGlL7aN3n,"['Bears', 'ChicagoBears', 'BearsNation', 'DaBears']",0,0,,,soldier field grass rough shape bears preseason opener,0.0,-0.1,-0.1,False
